Timestamp,Camera id,people Count,Density,Device Status,Crowd Status,Track,FPS
2025-06-27 13:19:34,Camera 0,1,0.0100,ON,Very High (0.27),1,137.51
2025-06-27 13:19:34,Camera 0,1,0.0100,ON,Very High (0.27),1,149.57
2025-06-27 13:19:35,Camera 0,1,0.0100,ON,Very High (0.27),1,142.64
2025-06-27 13:19:35,Camera 0,1,0.0100,ON,Very High (0.27),1,127.78
2025-06-27 13:19:35,Camera 0,1,0.0100,ON,Very High (0.27),1,128.72
2025-06-27 13:19:35,Camera 0,1,0.0100,ON,Very High (0.27),1,142.70
2025-06-27 13:19:35,Camera 0,1,0.0100,ON,Very High (0.27),1,134.24
2025-06-27 13:19:35,Camera 0,1,0.0100,ON,Very High (0.27),1,128.64
2025-06-27 13:19:36,Camera 0,1,0.0100,ON,Very High (0.27),1,133.58
2025-06-27 13:19:36,Camera 0,1,0.0100,ON,Very High (0.27),1,142.77
2025-06-27 13:19:36,Camera 0,1,0.0100,ON,Very High (0.27),1,140.88
2025-06-27 13:19:36,Camera 0,1,0.0100,ON,Very High (0.27),1,132.56
2025-06-27 13:19:36,Camera 0,1,0.0100,ON,Very High (0.27),1,141.00
2025-06-27 13:19:36,Camera 0,1,0.0100,ON,Very High (0.27),1,150.48
2025-06-27 13:19:37,Camera 0,1,0.0100,ON,Very High (0.27),1,171.22
2025-06-27 13:19:37,Camera 0,1,0.0100,ON,Very High (0.27),1,111.73
2025-06-27 13:19:37,Camera 0,1,0.0100,ON,Very High (0.27),1,138.74
2025-06-27 13:19:37,Camera 0,1,0.0100,ON,Very High (0.27),1,146.63
2025-06-27 13:19:37,Camera 0,1,0.0100,ON,Very High (0.27),1,137.07
2025-06-27 13:19:38,Camera 0,1,0.0100,ON,Very High (0.27),1,144.98
2025-06-27 13:19:38,Camera 0,1,0.0100,ON,Very High (0.27),1,161.50
2025-06-27 13:19:38,Camera 0,1,0.0100,ON,Very High (0.27),1,148.55
2025-06-27 13:19:38,Camera 0,1,0.0100,ON,Very High (0.27),1,148.51
2025-06-27 13:19:38,Camera 0,1,0.0100,ON,Very High (0.27),1,133.34
2025-06-27 13:19:38,Camera 0,1,0.0100,ON,Very High (0.27),1,136.84
2025-06-27 13:19:39,Camera 0,1,0.0100,ON,Very High (0.27),1,134.71
2025-06-27 13:19:39,Camera 0,1,0.0100,ON,Very High (0.27),1,131.05
2025-06-27 13:19:39,Camera 0,1,0.0100,ON,Very High (0.27),1,139.79
2025-06-27 13:19:39,Camera 0,1,0.0100,ON,Very High (0.27),1,125.33
2025-06-27 13:19:39,Camera 0,1,0.0100,ON,Very High (0.27),1,143.81
2025-06-27 13:19:39,Camera 0,1,0.0100,ON,Very High (0.27),1,135.86
2025-06-27 13:19:40,Camera 0,1,0.0100,ON,Very High (0.27),1,142.24
2025-06-27 13:19:40,Camera 0,1,0.0100,ON,Very High (0.27),1,143.98
2025-06-27 13:19:40,Camera 0,1,0.0100,ON,Very High (0.27),1,128.14
2025-06-27 13:19:40,Camera 0,1,0.0100,ON,Very High (0.27),1,138.06
2025-06-27 13:19:40,Camera 0,1,0.0100,ON,Very High (0.27),1,139.87
2025-06-27 13:19:40,Camera 0,1,0.0100,ON,Very High (0.27),1,143.86
2025-06-27 13:19:41,Camera 0,1,0.0100,ON,Very High (0.27),1,126.58
2025-06-27 13:19:41,Camera 0,1,0.0100,ON,Very High (0.27),1,139.17
2025-06-27 13:19:41,Camera 0,1,0.0100,ON,Very High (0.27),1,141.08
2025-06-27 13:19:41,Camera 0,1,0.0100,ON,Very High (0.27),1,142.75
2025-06-27 13:19:41,Camera 0,1,0.0100,ON,Very High (0.27),1,135.83
2025-06-27 13:19:42,Camera 0,1,0.0100,ON,Very High (0.27),1,133.18
2025-06-27 13:19:42,Camera 0,1,0.0100,ON,Very High (0.27),1,135.01
2025-06-27 13:19:42,Camera 0,1,0.0100,ON,Very High (0.27),1,135.42
2025-06-27 13:19:42,Camera 0,1,0.0100,ON,Very High (0.27),1,132.65
2025-06-27 13:19:42,Camera 0,1,0.0100,ON,Very High (0.27),1,146.24
2025-06-27 13:19:42,Camera 0,1,0.0100,ON,Very High (0.27),1,130.85
2025-06-27 13:19:43,Camera 0,1,0.0100,ON,Very High (0.27),1,136.98
2025-06-27 13:19:43,Camera 0,1,0.0100,ON,Very High (0.27),1,145.97
2025-06-27 13:19:43,Camera 0,1,0.0100,ON,Very High (0.27),1,138.89
2025-06-27 13:19:43,Camera 0,1,0.0100,ON,Very High (0.27),1,123.77
2025-06-27 13:19:43,Camera 0,1,0.0100,ON,Very High (0.27),1,137.10
2025-06-27 13:19:43,Camera 0,1,0.0100,ON,Very High (0.27),1,139.00
2025-06-27 13:19:44,Camera 0,1,0.0100,ON,Very High (0.27),1,141.13
2025-06-27 13:19:44,Camera 0,1,0.0100,ON,Very High (0.27),1,162.00
2025-06-27 13:19:44,Camera 0,1,0.0100,ON,Very High (0.27),1,162.74
2025-06-27 13:19:44,Camera 0,1,0.0100,ON,Very High (0.27),1,129.27
2025-06-27 13:19:44,Camera 0,1,0.0100,ON,Very High (0.27),1,129.72
2025-06-27 13:19:45,Camera 0,1,0.0100,ON,Very High (0.27),1,146.52
2025-06-27 13:19:45,Camera 0,1,0.0100,ON,Very High (0.27),1,141.31
2025-06-27 13:19:45,Camera 0,1,0.0100,ON,Very High (0.27),1,132.68
2025-06-27 13:19:45,Camera 0,1,0.0100,ON,Very High (0.27),1,132.26
2025-06-27 13:19:45,Camera 0,1,0.0100,ON,Very High (0.27),1,148.21
2025-06-27 13:19:45,Camera 0,1,0.0100,ON,Very High (0.27),1,134.60
2025-06-27 13:19:46,Camera 0,1,0.0100,ON,Very High (0.27),1,147.59
2025-06-27 13:19:46,Camera 0,1,0.0100,ON,Very High (0.27),1,127.63
2025-06-27 13:19:46,Camera 0,1,0.0100,ON,Very High (0.27),1,128.77
2025-06-27 13:19:46,Camera 0,1,0.0100,ON,Very High (0.27),1,142.00
2025-06-27 13:19:46,Camera 0,1,0.0100,ON,Very High (0.27),1,141.69
2025-06-27 13:19:46,Camera 0,1,0.0100,ON,Very High (0.27),1,135.09
2025-06-27 13:19:47,Camera 0,1,0.0100,ON,Very High (0.27),1,126.90
2025-06-27 13:19:47,Camera 0,1,0.0100,ON,Very High (0.27),1,211.34
2025-06-27 13:19:47,Camera 0,1,0.0100,ON,Very High (0.27),1,166.55
2025-06-27 13:19:47,Camera 0,1,0.0100,ON,Very High (0.27),1,189.43
2025-06-27 13:19:48,Camera 0,1,0.0100,ON,Very High (0.27),1,212.88
2025-06-27 13:19:48,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",606.34
2025-06-27 13:19:49,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",514.90
2025-06-27 13:19:49,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",289.30
2025-06-27 13:19:50,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",448.63
2025-06-27 13:19:50,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",321.64
2025-06-27 13:19:50,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",200.60
2025-06-27 13:19:50,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",180.00
2025-06-27 13:19:51,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",163.33
2025-06-27 13:19:51,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",186.50
2025-06-27 13:19:51,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",180.05
2025-06-27 13:19:51,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",132.34
2025-06-27 13:19:51,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",143.85
2025-06-27 13:19:51,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",140.40
2025-06-27 13:19:52,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",125.79
2025-06-27 13:19:52,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",141.60
2025-06-27 13:19:52,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",132.22
2025-06-27 13:19:52,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",194.07
2025-06-27 13:19:52,Camera 0,2,0.0200,ON,Very High (0.27),"1,9",171.68
2025-06-27 13:19:53,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",217.58
2025-06-27 13:19:53,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",181.63
2025-06-27 13:19:53,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",128.05
2025-06-27 13:19:53,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",150.96
2025-06-27 13:19:53,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",135.74
2025-06-27 13:19:54,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",145.73
2025-06-27 13:19:54,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",130.64
2025-06-27 13:19:54,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",137.23
2025-06-27 13:19:54,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",144.33
2025-06-27 13:19:54,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",123.04
2025-06-27 13:19:54,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",135.52
2025-06-27 13:19:55,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",150.20
2025-06-27 13:19:55,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",127.33
2025-06-27 13:19:55,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",196.84
2025-06-27 13:19:55,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",171.24
2025-06-27 13:19:55,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",121.76
2025-06-27 13:19:56,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",190.22
2025-06-27 13:19:56,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",186.10
2025-06-27 13:19:56,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",178.88
2025-06-27 13:19:56,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",176.88
2025-06-27 13:19:57,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",180.27
2025-06-27 13:19:57,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",164.47
2025-06-27 13:19:57,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",190.90
2025-06-27 13:19:57,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",173.61
2025-06-27 13:19:57,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",125.57
2025-06-27 13:19:57,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",147.84
2025-06-27 13:19:58,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",180.33
2025-06-27 13:19:58,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",197.92
2025-06-27 13:19:58,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",209.32
2025-06-27 13:19:58,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",217.35
2025-06-27 13:19:59,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",124.64
2025-06-27 13:19:59,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",145.18
2025-06-27 13:19:59,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",131.73
2025-06-27 13:19:59,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",138.81
2025-06-27 13:19:59,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",127.68
2025-06-27 13:19:59,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",147.39
2025-06-27 13:20:00,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",125.95
2025-06-27 13:20:00,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",156.82
2025-06-27 13:20:00,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",122.39
2025-06-27 13:20:00,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",141.04
2025-06-27 13:20:00,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",143.09
2025-06-27 13:20:01,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",129.34
2025-06-27 13:20:01,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",136.31
2025-06-27 13:20:01,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",146.17
2025-06-27 13:20:01,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",121.80
2025-06-27 13:20:01,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",130.41
2025-06-27 13:20:01,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",161.29
2025-06-27 13:20:02,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",188.90
2025-06-27 13:20:02,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",126.68
2025-06-27 13:20:02,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",128.21
2025-06-27 13:20:02,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",126.65
2025-06-27 13:20:02,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",147.10
2025-06-27 13:20:02,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",123.35
2025-06-27 13:20:03,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",151.80
2025-06-27 13:20:03,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",363.02
2025-06-27 13:20:03,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",179.75
2025-06-27 13:20:04,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",353.73
2025-06-27 13:20:04,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",341.98
2025-06-27 13:20:04,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",204.32
2025-06-27 13:20:05,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",237.23
2025-06-27 13:20:05,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",199.51
2025-06-27 13:20:05,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",168.80
2025-06-27 13:20:05,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",169.81
2025-06-27 13:20:05,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",172.19
2025-06-27 13:20:06,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",168.14
2025-06-27 13:20:06,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",145.42
2025-06-27 13:20:06,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",226.12
2025-06-27 13:20:06,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",187.67
2025-06-27 13:20:06,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",155.29
2025-06-27 13:20:07,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",143.98
2025-06-27 13:20:07,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",118.51
2025-06-27 13:20:07,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",156.26
2025-06-27 13:20:07,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",115.68
2025-06-27 13:20:07,Camera 0,3,0.0300,ON,Very High (0.27),"1,9,10",154.22
2025-06-27 13:20:08,Camera 0,2,0.0200,ON,Very High (0.27),"1,10",144.58
2025-06-27 13:20:08,Camera 0,2,0.0200,ON,Very High (0.27),"1,10",158.84
2025-06-27 13:20:08,Camera 0,2,0.0200,ON,Very High (0.27),"1,10",158.75
2025-06-27 13:20:08,Camera 0,1,0.0100,ON,Very High (0.27),1,115.93
2025-06-27 13:20:08,Camera 0,1,0.0100,ON,Very High (0.27),1,205.73
2025-06-27 13:20:08,Camera 0,1,0.0100,ON,Very High (0.27),1,167.90
2025-06-27 13:20:09,Camera 0,1,0.0100,ON,Very High (0.27),1,198.30
2025-06-27 13:20:09,Camera 0,1,0.0100,ON,Very High (0.27),1,290.41
2025-06-27 13:20:09,Camera 0,1,0.0100,ON,Very High (0.27),1,150.88
2025-06-27 13:20:09,Camera 0,1,0.0100,ON,Very High (0.27),1,132.68
2025-06-27 13:20:10,Camera 0,1,0.0100,ON,Very High (0.27),1,156.71
2025-06-27 13:20:10,Camera 0,1,0.0100,ON,Very High (0.27),1,212.27
2025-06-27 13:20:10,Camera 0,1,0.0100,ON,Very High (0.27),1,141.88
2025-06-27 13:20:10,Camera 0,1,0.0100,ON,Very High (0.27),1,179.25
2025-06-27 13:20:10,Camera 0,1,0.0100,ON,Very High (0.27),1,170.84
2025-06-27 13:20:11,Camera 0,1,0.0100,ON,Very High (0.27),1,139.12
2025-06-27 13:20:11,Camera 0,1,0.0100,ON,Very High (0.27),1,135.81
2025-06-27 13:20:11,Camera 0,1,0.0100,ON,Very High (0.27),1,147.03
2025-06-27 13:20:11,Camera 0,1,0.0100,ON,Very High (0.27),1,191.53
2025-06-27 13:20:11,Camera 0,1,0.0100,ON,Very High (0.27),1,173.83
2025-06-27 13:20:12,Camera 0,1,0.0100,ON,Very High (0.27),1,176.72
2025-06-27 13:20:12,Camera 0,1,0.0100,ON,Very High (0.27),1,186.24
2025-06-27 13:20:12,Camera 0,1,0.0100,ON,Very High (0.27),1,151.29
2025-06-27 13:20:12,Camera 0,1,0.0100,ON,Very High (0.27),1,154.29
2025-06-27 13:20:12,Camera 0,1,0.0100,ON,Very High (0.27),1,183.14
2025-06-27 13:20:13,Camera 0,1,0.0100,ON,Very High (0.27),1,158.38
2025-06-27 13:20:13,Camera 0,1,0.0100,ON,Very High (0.27),1,162.16
2025-06-27 13:20:13,Camera 0,1,0.0100,ON,Very High (0.27),1,158.96
2025-06-27 13:20:13,Camera 0,1,0.0100,ON,Very High (0.27),1,144.17
2025-06-27 13:20:13,Camera 0,1,0.0100,ON,Very High (0.27),1,124.59
2025-06-27 13:20:14,Camera 0,1,0.0100,ON,Very High (0.27),1,158.83
2025-06-27 13:20:14,Camera 0,1,0.0100,ON,Very High (0.27),1,190.19
2025-06-27 13:20:14,Camera 0,1,0.0100,ON,Very High (0.27),1,156.43
2025-06-27 13:20:14,Camera 0,1,0.0100,ON,Very High (0.27),1,152.15
2025-06-27 13:20:14,Camera 0,1,0.0100,ON,Very High (0.27),1,177.19
2025-06-27 13:20:15,Camera 0,1,0.0100,ON,Very High (0.27),1,124.07
2025-06-27 13:20:15,Camera 0,1,0.0100,ON,Very High (0.27),1,116.14
2025-06-27 13:20:15,Camera 0,1,0.0100,ON,Very High (0.27),1,212.01
2025-06-27 13:20:15,Camera 0,1,0.0100,ON,Very High (0.27),1,144.78
2025-06-27 13:20:15,Camera 0,1,0.0100,ON,Very High (0.27),1,187.66
2025-06-27 13:20:16,Camera 0,1,0.0100,ON,Very High (0.27),1,161.54
2025-06-27 13:20:16,Camera 0,1,0.0100,ON,Very High (0.27),1,140.92
2025-06-27 13:20:16,Camera 0,1,0.0100,ON,Very High (0.27),1,198.85
2025-06-27 13:20:16,Camera 0,1,0.0100,ON,Very High (0.27),1,192.34
2025-06-27 13:20:16,Camera 0,1,0.0100,ON,Very High (0.27),1,151.53
2025-06-27 13:20:17,Camera 0,1,0.0100,ON,Very High (0.27),1,130.85
2025-06-27 13:20:17,Camera 0,1,0.0100,ON,Very High (0.27),1,147.27
2025-06-27 13:20:17,Camera 0,1,0.0100,ON,Very High (0.27),1,189.25
2025-06-27 13:20:17,Camera 0,1,0.0100,ON,Very High (0.27),1,151.66
2025-06-27 13:20:17,Camera 0,1,0.0100,ON,Very High (0.27),1,143.95
2025-06-27 13:20:17,Camera 0,1,0.0100,ON,Very High (0.27),1,128.40
2025-06-27 13:20:18,Camera 0,1,0.0100,ON,Very High (0.27),1,157.10
2025-06-27 13:20:18,Camera 0,1,0.0100,ON,Very High (0.27),1,230.97
2025-06-27 13:20:18,Camera 0,1,0.0100,ON,Very High (0.27),1,150.69
2025-06-27 13:20:18,Camera 0,1,0.0100,ON,Very High (0.27),1,140.34
2025-06-27 13:20:19,Camera 0,1,0.0100,ON,Very High (0.27),1,253.72
2025-06-27 13:20:19,Camera 0,1,0.0100,ON,Very High (0.27),1,204.76
2025-06-27 13:20:19,Camera 0,1,0.0100,ON,Very High (0.27),1,558.51
2025-06-27 13:20:20,Camera 0,1,0.0100,ON,Very High (0.27),1,171.77
2025-06-27 13:20:20,Camera 0,1,0.0100,ON,Very High (0.27),1,151.72
2025-06-27 13:20:20,Camera 0,1,0.0100,ON,Very High (0.27),1,160.45
2025-06-27 13:20:20,Camera 0,1,0.0100,ON,Very High (0.27),1,128.57
2025-06-27 13:20:20,Camera 0,1,0.0100,ON,Very High (0.27),1,146.91
2025-06-27 13:20:21,Camera 0,1,0.0100,ON,Very High (0.27),1,122.95
2025-06-27 13:20:21,Camera 0,1,0.0100,ON,Very High (0.27),1,143.07
2025-06-27 13:20:21,Camera 0,1,0.0100,ON,Very High (0.27),1,132.60
2025-06-27 13:20:21,Camera 0,1,0.0100,ON,Very High (0.27),1,147.95
2025-06-27 13:20:21,Camera 0,1,0.0100,ON,Very High (0.27),1,130.23
2025-06-27 13:20:21,Camera 0,1,0.0100,ON,Very High (0.27),1,143.20
2025-06-27 13:20:22,Camera 0,1,0.0100,ON,Very High (0.27),1,129.18
2025-06-27 13:20:22,Camera 0,1,0.0100,ON,Very High (0.27),1,148.15
2025-06-27 13:20:22,Camera 0,1,0.0100,ON,Very High (0.27),1,123.84
2025-06-27 13:20:22,Camera 0,1,0.0100,ON,Very High (0.27),1,136.11
2025-06-27 13:20:22,Camera 0,1,0.0100,ON,Very High (0.27),1,142.32
2025-06-27 13:20:22,Camera 0,1,0.0100,ON,Very High (0.27),1,133.32
2025-06-27 13:20:23,Camera 0,1,0.0100,ON,Very High (0.27),1,143.77
2025-06-27 13:20:23,Camera 0,1,0.0100,ON,Very High (0.27),1,129.30
2025-06-27 13:20:23,Camera 0,1,0.0100,ON,Very High (0.27),1,150.60
2025-06-27 13:20:23,Camera 0,1,0.0100,ON,Very High (0.27),1,136.76
2025-06-27 13:20:23,Camera 0,1,0.0100,ON,Very High (0.27),1,220.07
2025-06-27 13:20:24,Camera 0,1,0.0100,ON,Very High (0.27),1,192.84
2025-06-27 13:20:24,Camera 0,1,0.0100,ON,Very High (0.27),1,225.01
2025-06-27 13:20:24,Camera 0,1,0.0100,ON,Very High (0.27),1,329.86
2025-06-27 13:20:25,Camera 0,1,0.0100,ON,Very High (0.27),1,261.16
2025-06-27 13:20:25,Camera 0,1,0.0100,ON,Very High (0.27),1,259.76
2025-06-27 13:20:25,Camera 0,1,0.0100,ON,Very High (0.27),1,185.21
2025-06-27 13:20:25,Camera 0,1,0.0100,ON,Very High (0.27),1,297.18
2025-06-27 13:20:26,Camera 0,1,0.0100,ON,Very High (0.27),1,182.70
2025-06-27 13:20:26,Camera 0,1,0.0100,ON,Very High (0.27),1,138.09
2025-06-27 13:20:26,Camera 0,1,0.0100,ON,Very High (0.27),1,152.49
2025-06-27 13:20:26,Camera 0,1,0.0100,ON,Very High (0.27),1,172.15
2025-06-27 13:20:27,Camera 0,1,0.0100,ON,Very High (0.27),1,755.53
2025-06-27 13:20:28,Camera 0,1,0.0100,ON,Very High (0.27),1,456.05
2025-06-27 13:20:28,Camera 0,1,0.0100,ON,Very High (0.27),1,207.80
2025-06-27 13:20:29,Camera 0,1,0.0100,ON,Very High (0.27),1,738.75
2025-06-27 13:20:29,Camera 0,1,0.0100,ON,Very High (0.27),1,188.13
2025-06-27 13:20:29,Camera 0,1,0.0100,ON,Very High (0.27),1,140.69
2025-06-27 13:20:29,Camera 0,1,0.0100,ON,Very High (0.27),1,204.49
2025-06-27 13:20:29,Camera 0,1,0.0100,ON,Very High (0.27),1,183.67
2025-06-27 13:20:30,Camera 0,1,0.0100,ON,Very High (0.27),1,146.73
2025-06-27 13:20:30,Camera 0,1,0.0100,ON,Very High (0.27),1,135.64
2025-06-27 13:20:30,Camera 0,1,0.0100,ON,Very High (0.27),1,125.55
2025-06-27 13:20:30,Camera 0,1,0.0100,ON,Very High (0.27),1,154.36
2025-06-27 13:20:30,Camera 0,1,0.0100,ON,Very High (0.27),1,194.38
2025-06-27 13:20:31,Camera 0,1,0.0100,ON,Very High (0.27),1,159.29
2025-06-27 13:20:31,Camera 0,1,0.0100,ON,Very High (0.27),1,151.60
2025-06-27 13:20:31,Camera 0,1,0.0100,ON,Very High (0.27),1,148.51
2025-06-27 13:20:31,Camera 0,1,0.0100,ON,Very High (0.27),1,127.90
2025-06-27 13:20:31,Camera 0,1,0.0100,ON,Very High (0.27),1,150.45
2025-06-27 13:20:31,Camera 0,1,0.0100,ON,Very High (0.27),1,151.02
2025-06-27 13:20:32,Camera 0,1,0.0100,ON,Very High (0.27),1,164.86
2025-06-27 13:20:32,Camera 0,1,0.0100,ON,Very High (0.27),1,141.79
2025-06-27 13:20:32,Camera 0,1,0.0100,ON,Very High (0.27),1,120.98
2025-06-27 13:20:32,Camera 0,1,0.0100,ON,Very High (0.27),1,144.38
2025-06-27 13:20:32,Camera 0,1,0.0100,ON,Very High (0.27),1,144.34
2025-06-27 13:20:33,Camera 0,1,0.0100,ON,Very High (0.27),1,128.50
2025-06-27 13:20:33,Camera 0,1,0.0100,ON,Very High (0.27),1,164.90
2025-06-27 13:20:33,Camera 0,1,0.0100,ON,Very High (0.27),1,187.58
2025-06-27 13:20:33,Camera 0,1,0.0100,ON,Very High (0.27),1,142.55
2025-06-27 13:20:33,Camera 0,1,0.0100,ON,Very High (0.27),1,141.74
2025-06-27 13:20:33,Camera 0,1,0.0100,ON,Very High (0.27),1,133.71
2025-06-27 13:20:34,Camera 0,1,0.0100,ON,Very High (0.27),1,161.56
2025-06-27 13:20:34,Camera 0,1,0.0100,ON,Very High (0.27),1,168.04
2025-06-27 13:20:34,Camera 0,1,0.0100,ON,Very High (0.27),1,204.33
2025-06-27 13:20:34,Camera 0,1,0.0100,ON,Very High (0.27),1,178.89
2025-06-27 13:20:35,Camera 0,1,0.0100,ON,Very High (0.27),1,176.07
2025-06-27 13:20:35,Camera 0,1,0.0100,ON,Very High (0.27),1,151.02
2025-06-27 13:20:35,Camera 0,1,0.0100,ON,Very High (0.27),1,125.40
2025-06-27 13:20:35,Camera 0,1,0.0100,ON,Very High (0.27),1,175.68
2025-06-27 13:20:35,Camera 0,1,0.0100,ON,Very High (0.27),1,164.72
2025-06-27 13:20:36,Camera 0,1,0.0100,ON,Very High (0.27),1,189.63
2025-06-27 13:20:36,Camera 0,1,0.0100,ON,Very High (0.27),1,175.52
2025-06-27 13:20:36,Camera 0,1,0.0100,ON,Very High (0.27),1,226.17
2025-06-27 13:20:36,Camera 0,1,0.0100,ON,Very High (0.27),1,201.59
2025-06-27 13:20:36,Camera 0,1,0.0100,ON,Very High (0.27),1,129.99
2025-06-27 13:20:37,Camera 0,1,0.0100,ON,Very High (0.27),1,175.05
2025-06-27 13:20:37,Camera 0,1,0.0100,ON,Very High (0.27),1,226.96
2025-06-27 13:20:37,Camera 0,1,0.0100,ON,Very High (0.27),1,239.84
2025-06-27 13:20:38,Camera 0,1,0.0100,ON,Very High (0.27),1,277.84
2025-06-27 13:20:38,Camera 0,1,0.0100,ON,Very High (0.27),1,152.55
2025-06-27 13:20:38,Camera 0,1,0.0100,ON,Very High (0.27),1,169.33
2025-06-27 13:20:38,Camera 0,1,0.0100,ON,Very High (0.27),1,162.30
2025-06-27 13:20:38,Camera 0,1,0.0100,ON,Very High (0.27),1,261.75
2025-06-27 13:20:39,Camera 0,1,0.0100,ON,Very High (0.27),1,176.97
2025-06-27 13:20:39,Camera 0,1,0.0100,ON,Very High (0.27),1,156.64
2025-06-27 13:20:39,Camera 0,1,0.0100,ON,Very High (0.27),1,149.94
